"ID.Incidente","Fecha.Incidente","Hora.Incidente","Colonia","Latitud.Emergencia","Longitud.Emergencia","Categoría","Delito./.Emergencia","Género"
"30903",45762,0.763240740740741,"CHILILIAPA",20.7123077135111,-98.791819000655,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Sin Especificar"
"10310",46003,0.489803240740741,"PASEOS DE CHAVARRIA",19.9869126860346,-98.8430071106445,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Masculino"
"31102",45747,0.692013888888889,"SANTA JULIA",20.1140611033183,-98.7949501186977,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Sin Especificar"
"10103",45676,0.803344907407407,"PIRACANTOS",20.2623188843668,-98.7359289964602,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Sin Especificar"
"30306",45716,0.893657407407407,"SANTA MARIA LA CALERA",20.219223143068,-98.7815247629004,"SEGURIDAD","VEHÍCULO EN HUIDA","Masculino"
"30430",45926,0.927349537037037,"INSURGENTES",20.0725655283737,-98.413535929826,"SEGURIDAD","ROBO DE VEHÍCULO PARTICULAR SIN VIOLENCIA","Masculino"
"30310",45961,0.547372685185185,"REAL DE MEDINAS",19.9287102204739,-98.8035813292437,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"30401",45846,0.185787037037037,"ATEMPA",19.7699069192805,-99.0340695282325,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"10308",45988,0.451898148148148,"TLANALAPA CENTRO",19.6823980483571,-98.5327440570957,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"30307",45838,0.737731481481482,"EX HACIENDA EXQUITLAN",20.1991676789111,-98.4328693817535,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"10207",45903,0.694143518518519,"LA FLORESTA",20.2075413272288,-98.9206460885652,"MEDICO","HEMORRAGIA","Masculino"
"20103",45817,0.859166666666667,"EMILIANO ZAPATA",19.9353074520433,-99.0739786705108,"PROTECCIÓN CIVIL","ANIMAL PELIGROSO","Masculino"
"30406",45975,0.511643518518519,"CENTRO PACHUCA DE SOTO",20.1549265607089,-98.7783499812638,"SEGURIDAD","EXTORSIÓN","Femenino"
"30446",46014,0.65037037037037,"TULIPANES",20.067044903112,-98.7705601000659,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Femenino"
"10305",45681,0.44724537037037,"TEPETITLAN CENTRO",20.3484435805443,-99.2921886642411,"MEDICO","DIFICULTAD RESPIRATORIA / URGENCIA RESPIRATORIA","Femenino"
"10204",45922,0.735810185185185,"SIN COLONIA",20.1021101384409,-98.3345172423935,"MEDICO","CAÍDA","Masculino"
"20108",45794,0.354259259259259,"HUICALCO",19.7523485472871,-99.0293586896735,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Masculino"
"20203",45878,0.369247685185185,"SAN ANTONIO EL DESMONTE",20.1844518617011,-98.9092532031308,"PROTECCIÓN CIVIL","ENJAMBRE DE ABEJAS","Sin Especificar"
"50102",45814,0.986180555555556,"EL PEDREGAL",19.8831208064067,-99.0113381055434,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"50301",45905,0.631944444444444,"CONEJOS",19.8241650138531,-99.2007682897084,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"20403",45834,0.315659722222222,"EL HERRADERO",20.0421825764172,-98.809453200776,"PROTECCIÓN CIVIL","RESCATE ANIMAL","Femenino"
"30903",45739,0.842604166666667,"EL PARAISO",20.1254284862242,-98.5719225037352,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Femenino"
"50107",45760,0.805115740740741,"LOS LAGOS",19.943498459653,-99.477610201081,"ASISTENCIA","ABUSO DE CONFIANZA","Femenino"
"30446",45673,0.463946759259259,"CENTRO 1 ER. CUADRO",20.0490278457864,-98.369730745886,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"30504",45920,0.405474537037037,"REAL MADEIRA",19.9691518821667,-98.8188831973212,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Femenino"
"30204",45694,0.893356481481482,"SAN IDELFONSO",20.1322208031247,-99.3128512983076,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Masculino"
"40107",45990,0.230277777777778,"VALLE DE SAN JAVIER",20.0456455751303,-98.8146283678276,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Femenino"
"30420",45963,0.429305555555556,"REAL MADEIRA",20.2068961709501,-99.068399119719,"SEGURIDAD","ROBO A NEGOCIO SIN VIOLENCIA","Masculino"
"30310",45903,0.472384259259259,"ZONA PLATEADA",20.0337713039484,-98.7158887188242,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30309",45980,0.732233796296296,"CENTRO PACHUCA DE SOTO",20.2522423753614,-98.655823604641,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Femenino"
"10204",45929,0.803287037037037,"SEGUNDA MANZANA CHICAVASCO (EL POZO)",20.1280420601425,-99.0343102236853,"MEDICO","CAÍDA","Femenino"
"30401",45872,0.150717592592593,"ACAXOCHITLAN CENTRO",20.157716004115,-98.2310342728737,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"31114",45899,0.885208333333333,"SAN CAYETANO EL BORDO",20.0681518248916,-98.8376781485483,"SEGURIDAD","OTROS TIPOS DE ALTERACIÓN AL ORDEN PÚBLICO","Masculino"
"30305",45982,0.375810185185185,"ZONA PLATEADA",20.168956722805,-98.8097100828318,"SEGURIDAD","VEHÍCULO A EXCESO DE VELOCIDAD","Masculino"
"10220",45945,0.925648148148148,"SESENTA Y DOS",20.0393460242296,-99.2724358418428,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Femenino"
"30503",45794,0.00296296296296296,"CENTRO SAN JUAN TEPA",20.1469280714553,-99.0669552992387,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"10317",45974,0.0285648148148148,"EL COLORADO",20.1876468787657,-98.8883012113532,"MEDICO","FALLECIDO DE CAUSA NATURAL","Masculino"
"50301",45950,0.589131944444445,"INFONAVIT SANTA JULIA",20.0549408861867,-98.8246080754443,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30907",45960,0.852326388888889,"SAN BARTOLO",20.1251264712776,-98.7630508650096,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"10310",45918,0.516342592592593,"TEPETLAYUCA",19.9255601855725,-98.4106967839146,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Femenino"
"30401",46004,0.190289351851852,"NIÑOS HEROES",20.2569063541651,-98.7752886517397,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"10103",45897,0.324618055555556,"SIN COLONIA",21.1218921358034,-98.5837484062963,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"30905",45889,0.598854166666667,"SIN COLONIA",20.0362439335579,-98.234652525307,"SEGURIDAD","AMENAZA DE SUICIDIO","Masculino"
"30302",45969,0.158321759259259,"CUAUHTEMOC",20.2065114349201,-99.3651693744307,"SEGURIDAD","ARRANCONES O CARRERAS DE VEHÍCULOS","Masculino"
"10104",45718,0.691631944444444,"HUAJOMULCO",20.2250392619289,-98.3783417072864,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Sin Especificar"
"30202",45894,0.921458333333333,"EL CERRITO",20.9651802154738,-99.3920460544846,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Masculino"
"10203",45863,0.840844907407408,"ATITALAQUIA CENTRO",20.1467165993001,-99.4714312800484,"MEDICO","ASFIXIA","Sin Especificar"
"30302",45686,0.973530092592593,"CUARTA MANZANA CHICAVASCO (LA LADERA CHICAVASCO)",20.4209625777457,-99.0666993482652,"SEGURIDAD","ARRANCONES O CARRERAS DE VEHÍCULOS","Sin Especificar"
"30503",45907,0.847858796296296,"PARQUE DE POBLAMIENTO",20.1602017969999,-98.7245447965481,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30505",45900,0.375868055555556,"SANTIAGO ACAYUTLAN",20.2626715882353,-99.0987193253134,"SEGURIDAD","MALTRATO INFANTIL","Femenino"
"31113",45994,0.789733796296296,"SIN COLONIA",20.2366762675408,-98.8622614914766,"SEGURIDAD","PERSONA EXHIBICIONISTA","Sin Especificar"
"30907",45929,0.87068287037037,"DAJIEDHI",20.4232705090617,-98.9155426016072,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30903",45715,0.827662037037037,"JAVIER ROJO GOMEZ 2 DA. SECCION",19.9718011457149,-98.5353822809655,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"30907",45998,0.669108796296296,"NOXTONGO PRIMERA SECCION",19.9478246964285,-99.2052169483482,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30446",45840,0.828553240740741,"CENTRO NORTE",20.3829200211677,-98.9494385819833,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"50301",45835,0.67244212962963,"SAN ANTONIO EL DESMONTE",20.0165326349647,-98.6990200285618,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"10103",45838,0.71619212962963,"SIN COLONIA",19.7144596258462,-99.5403286016715,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"50104",45829,0.676793981481481,"TULIPANES",20.1433958125746,-98.7854493586212,"ASISTENCIA","FRAUDE","Femenino"
"30305",45934,0.912384259259259,"CENTRO TEZONTEPEC DE ALDAMA",20.2040685286293,-99.3466662720814,"SEGURIDAD","VEHÍCULO A EXCESO DE VELOCIDAD","Masculino"
"20108",45723,0.529479166666667,"CIPRESES",20.1059219176281,-98.7902988745771,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Sin Especificar"
"30307",45860,0.840868055555556,"CAMPESTRE VILLAS DEL ALAMO",20.1108967632376,-98.8097465479286,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"30502",45732,0.195381944444444,"AMPLIACION DEL PALMAR",20.0577421880876,-98.6384521254837,"SEGURIDAD","VIOLENCIA DE PAREJA","Masculino"
"30307",45799,0.667476851851852,"BARRIO ALTO PRIMERA SECCION",20.1119405731565,-99.3074785830229,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"31102",45800,0.469421296296296,"FRACCIONAMIENTO LOS CEDROS",20.05055533801,-98.8740494357249,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Femenino"
"30904",45976,0.583657407407408,"TULANCINGO CENTRO",20.0483946337008,-98.4366423082594,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"20304",45950,0.40974537037037,"SAN BARTOLO",20.0501240902787,-98.5538862816586,"PROTECCIÓN CIVIL","INCENDIO DE COMERCIO","Femenino"
"10308",45798,0.790694444444444,"EL CARMEN",19.8594102036923,-98.9331794345979,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"30907",45752,0.389201388888889,"JORGE BERGANZA",20.1163098939117,-98.4092446683516,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30310",45760,0.704305555555556,"EL SALITRE",20.1641139387984,-99.2847422980674,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"31112",45705,0.584560185185185,"BARRIO CASA GRANDE",20.1336817981394,-99.0116609270186,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Sin Especificar"
"30904",45908,0.0431018518518519,"NAPATECO",20.0613552102767,-98.418166516428,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"40107",45785,0.498854166666667,"TLAHUELILPAN CENTRO",20.2447402652473,-99.225069480311,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Femenino"
"40107",45721,0.893900462962963,"EL TABLON",20.098132154713,-99.2205465441034,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Masculino"
"50301",45960,0.50431712962963,"CENTRO NORTE",20.4301111722291,-99.0277811332112,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"30503",45747,0.542662037037037,"11 DE ABRIL",20.7347319932907,-98.7282597352205,"SEGURIDAD","VIOLENCIA FAMILIAR","Masculino"
"30430",45956,0.321701388888889,"P.R.I. CHACON",20.0190687829438,-98.554663602388,"SEGURIDAD","ROBO DE VEHÍCULO PARTICULAR SIN VIOLENCIA","Masculino"
"30907",45877,0.805798611111111,"CARLOS ROVIROSA",20.302373859017,-98.8685817625684,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"20311",45738,0.830243055555556,"ADOLFO LOPEZ MATEOS 2DA SECCION",19.9366134003772,-98.7943413269954,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Masculino"
"50105",45695,0.240243055555556,"FRACC SAUCILLO",20.0392180952256,-98.6708379118968,"ASISTENCIA","RUIDO EXCESIVO","Masculino"
"20201",45774,0.898194444444445,"SIN COLONIA",20.2055865265614,-98.7497892466425,"PROTECCIÓN CIVIL","CONTAMINACIÓN DE SUELO, AIRE Y AGUA","Femenino"
"30904",45688,0.0182175925925926,"CENTRO SUR",20.3914621535585,-99.0356149478459,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"30448",45904,0.978530092592593,"LA AMISTAD",19.9390844302641,-99.262683419091,"SEGURIDAD","ROBO DE COMBUSTIBLE","Masculino"
"30601",45785,0.34599537037037,"FARAONA",20.155419214964,-98.7010957096073,"SEGURIDAD","MENOR EXTRAVIADO","Masculino"
"50301",45790,0.281006944444444,"MANEY",20.4557825207481,-99.7514211297584,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"20311",45678,0.651053240740741,"TIANGUISTENGO (LA ROMERA)",19.9797942198518,-99.2923054651041,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"50301",45802,0.500891203703704,"TLAXINACALPAN",19.8104826732734,-99.3484323937205,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30905",45838,0.415150462962963,"LA PALMA",20.2684017079335,-99.3284310948828,"SEGURIDAD","AMENAZA DE SUICIDIO","Femenino"
"10312",45719,0.491099537037037,"LOMAS DEL ALAMO",19.9697432579008,-98.8738272641177,"MEDICO","DESCOMPENSACIÓN DE LA DIABETES/DESHIDRATACIÓN","Femenino"
"31101",45891,0.819305555555556,"LOS HEROES TIZAYUCA",19.88699587455,-98.9485025622822,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Femenino"
"30204",45744,0.856724537037037,"NAPATECO",20.0229449337596,-98.1828620314041,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Masculino"
"30401",45993,0.583125,"SIN COLONIA",19.9930105664255,-99.4771828729941,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30310",45854,0.471909722222222,"CAMPESTRE VILLAS DEL ALAMO",19.8324883065797,-98.7952755275627,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"31112",45756,0.558043981481481,"PASEOS DE CHAVARRIA",19.9549404856398,-98.6460256623519,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"30907",45919,0.585300925925926,"SANTA CLARA",20.1924207339618,-98.4711371444233,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"31112",45896,0.0386226851851852,"SAN ANTONIO",20.0098343954209,-98.6430107396369,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Masculino"
"30310",45716,0.872881944444445,"NUEVA FRANCISCO I MADERO",20.0654001161752,-98.7518045198247,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"20404",45823,0.796226851851852,"GENERAL FELIPE ANGELES",20.0102072682785,-99.0314538173497,"PROTECCIÓN CIVIL","OTROS RESCATES","Sin Especificar"
"30502",45806,0.370787037037037,"NUEVO TIZAYUCA",19.8174691586282,-99.0622399862363,"SEGURIDAD","VIOLENCIA DE PAREJA","Masculino"
"30401",45911,0.819849537037037,"EL CARMEN",20.0811143643298,-99.4139852749857,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"10317",45809,0.0464583333333333,"SANTA CLARA",19.5166581122105,-98.4949187868651,"MEDICO","FALLECIDO DE CAUSA NATURAL","Sin Especificar"
"30907",45775,0.542731481481481,"AMPLIACION SANTA JULIA 3RA SEECION",20.1906477506297,-98.8560512562296,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"10308",45695,0.704525462962963,"FELIPE ANGELES",19.966929393166,-98.5021311760437,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"20311",45668,0.536597222222222,"LOS MANANTIALES",20.0141178049243,-99.324795842078,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"50203",45671,0.774780092592593,"SANTA BARBARA",19.8455795342997,-98.542112923842,"ASISTENCIA","VEHÍCULO RECUPERADO","Sin Especificar"
"31102",45706,0.791863425925926,"EX-HACIENDA DE COSCOTITLAN",20.3190065877131,-98.8408864711321,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Sin Especificar"
"20311",45801,0.0656365740740741,"XOLOSTITLA DE MORELOS (XOLOSTITLA)",19.757760234837,-98.5376418138887,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30502",45895,0.896284722222222,"CENTRO DE TLAXCOAPAN",20.322812998503,-99.0801926931974,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30310",45695,0.394722222222222,"ISSSTE",20.0830963766838,-98.8480197836424,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"10204",45986,0.323229166666667,"VILLAS DE PACHUCA",20.091155319918,-98.8137546775456,"MEDICO","CAÍDA","Femenino"
"30504",45938,0.0833912037037037,"SAN LUIS II",20.0946416693329,-98.7992356156603,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Masculino"
"10204",45784,0.930601851851852,"VILLAS DEL ALAMO",20.0502927517568,-98.7198884801207,"MEDICO","CAÍDA","Femenino"
"10204",45910,0.528599537037037,"11 DE JULIO 1RA SECCION",20.1233637141655,-98.8005416183565,"MEDICO","CAÍDA","Sin Especificar"
"30401",45980,0.069537037037037,"HIDALGO CENTRO",20.4388434671904,-99.6319393351004,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"20203",45898,0.579606481481481,"AMPLIACION DEL PALMAR",20.0610849121333,-98.9000729340573,"PROTECCIÓN CIVIL","ENJAMBRE DE ABEJAS","Sin Especificar"
"50303",45961,0.473287037037037,"MORELOS 1A SECCION",20.1239169290513,-98.7312243055645,"ASISTENCIA","MALTRATO DE ANIMALES","Femenino"
"50301",45700,0.87875,"CENTRO PACHUCA DE SOTO",20.2179741130183,-98.7358345584093,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"20108",45820,0.738634259259259,"PASEOS DE CHAVARRIA",19.8419630464095,-98.6400080706384,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Masculino"
"30502",45964,0.84494212962963,"MILITAR",19.961482845637,-98.8239943909266,"SEGURIDAD","VIOLENCIA DE PAREJA","Femenino"
"30401",45868,0.602314814814815,"LA PALMA",20.1079608064811,-98.7766849534537,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30401",45915,0.270891203703704,"TLAHUELILPAN CENTRO",20.1121425267003,-99.2494421677158,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30448",45731,0.368125,"SAN JUAN ACHICHILCO",20.2129815590331,-99.3313612810105,"SEGURIDAD","ROBO DE COMBUSTIBLE","Sin Especificar"
"20404",45688,0.458773148148148,"NUEVA FRANCISCO I MADERO",20.1753668467735,-98.8878422125946,"PROTECCIÓN CIVIL","OTROS RESCATES","Femenino"
"31001",45978,0.505555555555556,"PASEOS DE CHAVARRIA",20.0513884750915,-98.8751053802996,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"30101",45816,0.0297222222222222,"SANTA MARIA LA CALERA",19.9662226579265,-98.6886583385469,"SEGURIDAD","VEHÍCULO ABANDONADO","Masculino"
"40107",45829,0.831168981481482,"LA PROVIDENCIA SIGLO XXI",20.0594163292026,-98.6288622430232,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Masculino"
"10107",45677,0.301516203703704,"EL DEXTHI SAN JUANICO",20.4421593462171,-99.0784939083222,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Masculino"
"10310",45693,0.679548611111111,"REAL DEL VALLE",20.1024356702278,-98.8321073729161,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Femenino"
"20110",45970,0.732002314814815,"EL SAUCILLO",20.0383524697627,-98.624906183812,"PROTECCIÓN CIVIL","GASES TÓXICOS","Femenino"
"40102",45844,0.598969907407407,"AHUEHUETITLA",19.977818106494,-98.4609536215821,"SERVICIOS PÚBLICOS","CAÍDA DE POSTE","Masculino"
"10220",45787,0.215659722222222,"CENTRO APAN",19.6217533919361,-98.6631627964892,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Femenino"
"30907",46006,0.389803240740741,"RANCHO LA COLONIA",20.2067089602206,-98.6816121376232,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30401",45802,0.89474537037037,"YAHUALICA CENTRO",21.1220593109772,-98.3042093867446,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30446",45860,0.915,"SIN COLONIA",20.46779719653,-99.4778305048571,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"10307",45667,0.712118055555556,"HUITZILA",19.8084168243931,-99.1588100504686,"MEDICO","CONVULSIONES","Femenino"
"10207",45859,0.838229166666667,"EL PARAISO",20.2495870637026,-98.8149362607679,"MEDICO","HEMORRAGIA","Femenino"
"10104",45842,0.78181712962963,"ANDALUCIA RESIDENCIAL",19.9254348560314,-98.8819909487038,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Masculino"
"40106",45755,0.33369212962963,"PASEO DE LAS REYNAS",20.0333878019746,-98.6403882348218,"SERVICIOS PÚBLICOS","CABLES COLGANDO","Masculino"
"10103",45722,0.668634259259259,"AQUILES SERDAN",20.1741263680674,-98.6602831619518,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"10308",45894,0.605046296296296,"NACOZARI",19.8183636705303,-98.8444468491093,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Sin Especificar"
"30907",45777,0.718854166666667,"INFONAVIT SANTA JULIA",20.1460667799233,-98.9564099806058,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30503",45703,0.264259259259259,"PASEOS DE LA PLATA",20.1833597074105,-98.7978679283132,"SEGURIDAD","VIOLENCIA FAMILIAR","Sin Especificar"
"30103",46016,0.807719907407407,"SANTA ANA",20.0843366483355,-98.4695702757015,"SEGURIDAD","PERSONA TIRADA EN VÍA PÚBLICA","Sin Especificar"
"30907",45738,0.803923611111111,"SAN PEDRO NOPANCALCO",20.0460827825182,-98.8909556503862,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"10103",45846,0.914074074074074,"ABUNDIO MARTINEZ",20.0272056188136,-98.9125562825237,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Sin Especificar"
"30202",45732,0.0271412037037037,"LA PROVIDENCIA SIGLO XXI",20.0475669938531,-98.6733109851539,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Femenino"
"30401",45936,0.0618287037037037,"ATOTONILCO EL GRANDE CENTRO",20.3334156377339,-98.6784316949402,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"31101",45673,0.049537037037037,"EL BONDHO",20.3654639817934,-99.2507197063296,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Sin Especificar"
"30430",45830,0.5534375,"MINERAL DEL ORO",19.9336169998636,-98.7165208094024,"SEGURIDAD","ROBO DE VEHÍCULO PARTICULAR SIN VIOLENCIA","Masculino"
"30310",46003,0.803356481481481,"LA CAMPANA",20.2990251762916,-99.7140533028532,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Femenino"
"31010",45755,0.835844907407408,"ZONA PLATEADA",20.1534104931839,-98.8210947906459,"SEGURIDAD","TALA ILEGAL","Masculino"
"50301",45746,0.462337962962963,"SAN CRISTOBAL",19.9471438630724,-98.9183668610581,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"30202",45879,0.105416666666667,"LA VEGA",20.0342222491146,-99.0799731661427,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Masculino"
"10220",45962,0.819571759259259,"CENTRO TEZONTEPEC DE ALDAMA",20.0772617186975,-99.2708454335335,"MEDICO","OTROS INCIDENTES MÉDICOS TRAUMÁTICOS","Sin Especificar"
"30310",45773,0.960555555555556,"SAN CAYETANO EL BORDO",20.0894699154078,-98.7869297326357,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30903",45795,0.015,"SAN CAYETANO EL BORDO",20.0013035238744,-98.823855549882,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"30502",45672,0.0104398148148148,"LOMA BONITA (LA LOMA)",20.0712388163039,-98.8043441085408,"SEGURIDAD","VIOLENCIA DE PAREJA","Femenino"
